,idx,name,category,closest_known_entity,closest_category,closest_similarity
9750,20368,rock fractured by regional tectonic stresses,lithology,volcaniclastic,known_lithology,0.45873114
6576,17194,diverse lithology,lithology,litharenite,known_lithology,0.45849395
4579,15197,Mn)WO4 ),lithology,dolomite,known_lithology,0.4584711
4944,15562,air,lithology,sand,known_lithology,0.45844662
5807,16425,canada balsam,lithology,ankaramite,known_lithology,0.45831704
7036,17654,fluorite deposit,lithology,diorite,known_lithology,0.45818883
10598,21216,terrace,lithology,granite,known_lithology,0.4581352
5587,16205,brackish-water deposits,lithology,sedimentary,known_lithology,0.45810205
9332,19950,pre-Permian metamorphic rocks,lithology,metamorphic,known_lithology,0.45809132
9936,20554,saturated aquifer,lithology,soil,known_lithology,0.45798147
9569,20187,ravines,lithology,mud,known_lithology,0.4578809
8954,19572,or engineering geology,lithology,sedimentary,known_lithology,0.45787692
11169,21787,white,lithology,greywacke,known_lithology,0.45786893
3452,14070,late Eocene time,stratigraphic_name,Times Porphyry Formation,known_stratigraphic_name,0.457848
6693,17311,euryhaline elutriate,lithology,lamprophyre,known_lithology,0.45778778
7424,18042,gray compact rock of aphanitic texture,lithology,sandstone,known_lithology,0.45765302
4975,15593,alluvial deposit,lithology,limestone,known_lithology,0.45764932
6858,17476,fine- to medium-grained,lithology,grit,known_lithology,0.45759556
9126,19744,permeable rock units,lithology,sandstone,known_lithology,0.4575397
9554,20172,radioactive black-sand placer deposits,lithology,sand,known_lithology,0.457514
3482,14100,late Tertiary to Holocene,stratigraphic_name,Undifferentiated Upper Pleistocene Formation,known_stratigraphic_name,0.4574962
85,10703,8,stratigraphic_name,Eight Mile Formation,known_stratigraphic_name,0.45744625
4593,15211,Mylonitic shear zones,lithology,mylonite,known_lithology,0.45729646
2533,13151,Subbtm. C,stratigraphic_name,Abminga Subsuite,known_stratigraphic_name,0.45720106
7671,18289,homy tungsten ore,lithology,quartz monzonite,known_lithology,0.4571178
5039,15657,amorphous substance,lithology,evaporite,known_lithology,0.45708662
10712,21330,tightly folded and moderately metamorphosed rocks,lithology,metarhyolite,known_lithology,0.45708433
2219,12837,Quaternary,stratigraphic_name,Quall Limestone,known_stratigraphic_name,0.45703828
1849,12467,Oligocene epoch,stratigraphic_name,Century Formation,known_stratigraphic_name,0.45701566
4599,15217,Niagaran rocks,lithology,serpentinite,known_lithology,0.45695007
8804,19422,no lithologies were mentioned in the text,lithology,litharenite,known_lithology,0.45690745
6932,17550,fine-grained unwinned potassium feldspar,lithology,felsite,known_lithology,0.45670477
10130,20748,silica flooding,lithology,volcanic glass,known_lithology,0.45659578
831,11449,Eocene or Oligocene,stratigraphic_name,Undifferentiated Upper Pleistocene Formation,known_stratigraphic_name,0.45649466
9676,20294,reverse fault movement,lithology,fault gouge,known_lithology,0.45645732
7961,18579,kaolinized feldspar grains,lithology,grainstone,known_lithology,0.45641506
4981,15599,alluvial fill,lithology,limestone,known_lithology,0.4564045
8362,18980,major rock units,lithology,sandstone,known_lithology,0.45639527
10957,21575,various formations,lithology,iron formation,known_lithology,0.45635188
8562,19180,metamorphic rocks of St. Peter Creek,lithology,limestone,known_lithology,0.45632285
8704,19322,monazite,lithology,alaskite,known_lithology,0.4562649
6330,16948,country rock,lithology,sedimentary,known_lithology,0.4561931
4335,14953,Country rock,lithology,sedimentary,known_lithology,0.45619303
6766,17384,felsic laccoliths,lithology,felsite,known_lithology,0.45616478
7738,18356,hypersthene,lithology,lamprophyre,known_lithology,0.456145
7715,18333,host rock type,lithology,shale,known_lithology,0.45614475
8692,19310,mollusks,lithology,biosparite,known_lithology,0.45608738
8690,19308,molds,lithology,lignite,known_lithology,0.4560337
5001,15619,alpine valleys,lithology,volcanic,known_lithology,0.45601642
3850,14468,sea floor in association with siliceous oozes,stratigraphic_name,Cloghfin Sponge Formation,known_stratigraphic_name,0.45573992
7971,18589,lacustrine,lithology,leucogranite,known_lithology,0.45571154
9093,19711,pebbly layers,lithology,pelsparite,known_lithology,0.45563224
115,10733,Aluminum potassium dioctahedral micas,stratigraphic_name,Karana Quartz Diorite,known_stratigraphic_name,0.45557386
10196,20814,silstone,lithology,diamicton,known_lithology,0.45542866
10900,21518,unweathered rock,lithology,gravel,known_lithology,0.45541877
6323,16941,cordierite-sericite,lithology,syenogranite,known_lithology,0.45540482
8138,18756,light-gray to white platy marlstone,lithology,graywacke,known_lithology,0.45538962
8656,19274,mineralized zones,lithology,basalt,known_lithology,0.4553525
6849,17467,fine to l-in.-diame-ter pebbles,lithology,gravel,known_lithology,0.4552809
7153,17771,fusulinids,lithology,foidite,known_lithology,0.45519915
10551,21169,syngenetic metallic ore deposits,lithology,sandstone,known_lithology,0.45513982
4198,14816,40-percent manganese ore,lithology,bentonite,known_lithology,0.4550907
10244,20862,silver and gold deposits,lithology,granite,known_lithology,0.45505235
859,11477,F-F,stratigraphic_name,F Evaporite,known_stratigraphic_name,0.45501912
8987,19605,organic matter in bottom materials,lithology,soil,known_lithology,0.45497495
3821,14439,relict surfaces,stratigraphic_name,Wilson Terrane Metamorphics,known_stratigraphic_name,0.45475215
5713,16331,but it does not provide specific lithology names.,lithology,litharenite,known_lithology,0.4547303
7989,18607,laminated deposits,lithology,sedimentary,known_lithology,0.4546506
2318,12936,Rytuba et al.,stratigraphic_name,Ryrie Formation,known_stratigraphic_name,0.4546455
4906,15524,[sanidine crystals,lithology,quartzite,known_lithology,0.4546287
7886,18504,iravel,lithology,breccia,known_lithology,0.45460415
838,11456,Eocene time,stratigraphic_name,Temporal Formation,known_stratigraphic_name,0.45455617
5761,16379,calcareous nodules,lithology,calcarenite,known_lithology,0.45448357
5787,16405,calcite (soluble in diluted acetic acid),lithology,carbonate,known_lithology,0.45439464
8788,19406,native silver,lithology,novaculite,known_lithology,0.45421547
5552,16170,blue-green beryl (aquamarine),lithology,greenstone,known_lithology,0.45416522
5692,16310,bryozoans,lithology,breccia,known_lithology,0.4541625
4762,15380,Schellwienella elegans interstriata,lithology,schist,known_lithology,0.45413086
6906,17524,fine-grained noncalcareous,lithology,grainstone,known_lithology,0.45410436
4721,15339,Recent alluvial deposits,lithology,limestone,known_lithology,0.45390016
4174,14792,(?) Chemung Formation,lithology,iron formation,known_lithology,0.45389092
10421,21039,stenoporoids,lithology,evaporite,known_lithology,0.45388016
6803,17421,ferruginous,lithology,felsite,known_lithology,0.45381367
55,10673,23.3±0.7 m.y.,stratigraphic_name,Thirty-nine Mile Andesite,known_stratigraphic_name,0.45377955
11088,21706,vugs filled with crystalline calcite,lithology,quartz monzonite,known_lithology,0.4537274
5813,16431,carbonaceous bladelike fragments (possibly plant remnins),lithology,carbonatite,known_lithology,0.45368758
10431,21049,stockworks,lithology,conglomerate,known_lithology,0.45355976
8891,19509,oil and gas wells,lithology,shale,known_lithology,0.45355257
8309,18927,lower sandy portions of the formation,lithology,sedimentary,known_lithology,0.45342636
6765,17383,felsic intrusions,lithology,felsite,known_lithology,0.45333236
8060,18678,leached surface material,lithology,bentonite,known_lithology,0.45315886
1364,11982,Late Proterozoic age,stratigraphic_name,Younger Volcanics,known_stratigraphic_name,0.45308653
9206,19824,plagioclase Tib Mafic intrusive rocks,lithology,mafic,known_lithology,0.45303667
8644,19262,mineral resource potential,lithology,soil,known_lithology,0.45301938
572,11190,Collier Run synclines,stratigraphic_name,Collier Formation,known_stratigraphic_name,0.4529721
383,11001,Cap an Gres flexure,stratigraphic_name,Grier Member,known_stratigraphic_name,0.4529131
2812,13430,UI2b,stratigraphic_name,Uist Member,known_stratigraphic_name,0.45287326
6192,16810,coarse-grained stream valley deposits,lithology,sedimentary,known_lithology,0.45284694
10124,20742,silage pit,lithology,granulite,known_lithology,0.45281956
43,10661,1975),stratigraphic_name,1964 Breccia,known_stratigraphic_name,0.4528117
90,10708,A horizon,stratigraphic_name,Panorama Formation,known_stratigraphic_name,0.45277044
1693,12311,Mississippian),stratigraphic_name,Bomoseen Graywacke,known_stratigraphic_name,0.45255044
5250,15868,arkosic basin floor deposits,lithology,limestone,known_lithology,0.45247394
9789,20407,rocks of the Oriskany Group,lithology,lime mudstone,known_lithology,0.45230487
6647,17265,earthy white material,lithology,chalk,known_lithology,0.4523031
10443,21061,stratabound,lithology,sedimentary,known_lithology,0.4522891
8406,19024,marked excess of potash over silica,lithology,siliceous ooze,known_lithology,0.45222884
2709,13327,Tlussber 2,stratigraphic_name,Allt An T-Srathain Member,known_stratigraphic_name,0.4522204
9310,19928,portions of the embankments,lithology,soil,known_lithology,0.45214245
10268,20886,slabs and small fragments,lithology,volcaniclastic,known_lithology,0.45204365
7565,18183,hard bluish to brownish-gray,lithology,blueschist,known_lithology,0.4519688
5561,16179,bone,lithology,marble,known_lithology,0.4518347
6683,17301,erosible materials,lithology,anorthosite,known_lithology,0.45182136
10954,21572,various Proterozoic rocks,lithology,sedimentary,known_lithology,0.45168847
9277,19895,porphyritic dikes,lithology,porcellanite,known_lithology,0.45166427
8594,19212,metric tons,lithology,tonalite,known_lithology,0.45159888
7087,17705,formations,lithology,conglomerate,known_lithology,0.45154452
7216,17834,glaciofluviatile,lithology,gypsum,known_lithology,0.4514503
5006,15624,altered Klondike Mountain Formation,lithology,volcaniclastic,known_lithology,0.45136994
7875,18493,intrusive or extrusive rocks of intermediate composition,lithology,limestone,known_lithology,0.45135987
6571,17189,discontinuous lenses of sanely fossiliferous oolitic limestone,lithology,limestone,known_lithology,0.45132038
8723,19341,morainic topography,lithology,volcaniclastic,known_lithology,0.45129436
4023,14641,unit Xgr,stratigraphic_name,Imperial Group,known_stratigraphic_name,0.45107153
7861,18479,intricately folded and faulted masses,lithology,volcaniclastic,known_lithology,0.4509635
3096,13714,ancl laminated day,stratigraphic_name,Lamotte Formation,known_stratigraphic_name,0.45092034
10026,20644,sericitic,lithology,litharenite,known_lithology,0.450845
6640,17258,early crystalline white mica schist,lithology,schist,known_lithology,0.4508079
3404,14022,high-resistivity geophysical zone,stratigraphic_name,Surveyor Basalt,known_stratigraphic_name,0.45061815
6514,17132,detritus-filled valley,lithology,soil,known_lithology,0.45055377
2922,13540,Vashon stade of Armstrong and others (1965),stratigraphic_name,Stadecken Formation,known_stratigraphic_name,0.45048937
9302,19920,porphyry molybdenum deposits,lithology,porcellanite,known_lithology,0.45045418
4538,15156,Lioclema punctatum,lithology,troctolite,known_lithology,0.45043737
2935,13553,Visean,stratigraphic_name,Honomanu Basalt,known_stratigraphic_name,0.45042583
10978,21596,veinlets or hands within veins of horn quartz,lithology,quartz monzonite,known_lithology,0.4503908
1976,12594,Pennsylvania time,stratigraphic_name,Allegheny Formation,known_stratigraphic_name,0.4502845
4351,14969,Cu/Fe sulfide minerals,lithology,iron formation,known_lithology,0.45025998
5378,15996,bed-rock,lithology,mudstone,known_lithology,0.4501967
7635,18253,high-grade antimony ore,lithology,felsite,known_lithology,0.45007414
8210,18828,limonite deposits,lithology,limestone,known_lithology,0.45006666
8536,19154,meta-ultramafic bodies,lithology,metarhyolite,known_lithology,0.45000544
5175,15793,antimony deposits,lithology,pseudotachylite,known_lithology,0.4499095
4845,15463,Tmz Intermediate lava and breccia of mixed zone,lithology,basalt,known_lithology,0.44989732
8412,19030,maroon,lithology,hawaiite,known_lithology,0.44985443
10927,21545,uranium deposit,lithology,radiolarite,known_lithology,0.44982448
1958,12576,Parmorthis elegantula (Dalman),stratigraphic_name,Colongulac Loess,known_stratigraphic_name,0.44981545
5161,15779,anhedral embayed plagioclase,lithology,anorthosite,known_lithology,0.44958383
2666,13284,Tfl,stratigraphic_name,Tiflis Member,known_stratigraphic_name,0.4494518
4802,15420,Taliaferro (19*13),lithology,troctolite,known_lithology,0.44932044
10893,21511,unsorted pebble- to boulder-size clasts and house-size blocks of ash-flow tuff,lithology,gravel,known_lithology,0.4493194
5712,16330,burrowing,lithology,shale,known_lithology,0.4492188
3497,14115,layer 1,stratigraphic_name,Vester Formation,known_stratigraphic_name,0.44916496
10070,20688,shallow ground waters,lithology,sedimentary,known_lithology,0.44905502
1848,12466,Oligocene age,stratigraphic_name,Rock of Ages Granite,known_stratigraphic_name,0.44904256
9932,20550,sanidine,lithology,calcarenite,known_lithology,0.44903442
8945,19563,opaque larger scale non-radioactive material,lithology,radiolarite,known_lithology,0.44871068
4206,14824,<0.004 and <0.002 mm (clay size particles),lithology,clay,known_lithology,0.44854325
9156,19774,phosphatic and sideritic zones,lithology,phosphorite,known_lithology,0.44846258
4601,15219,No lithology mentioned in the text,lithology,litharenite,known_lithology,0.44842735
9321,19939,potassic,lithology,pelmicrite,known_lithology,0.44840965
8343,18961,magnesian content,lithology,volcanic,known_lithology,0.44838518
9045,19663,pale brownish gray day crystals,lithology,quartzite,known_lithology,0.44836363
9731,20349,ripple-marked Hill,lithology,gravel,known_lithology,0.44835284
7651,18269,highly birefringent clay,lithology,bentonite,known_lithology,0.44831035
4167,14785,'northward dipping fault planes',lithology,fault gouge,known_lithology,0.44824412
2241,12859,R. 3 E.,stratigraphic_name,D-E Member,known_stratigraphic_name,0.44821894
5403,16021,bedrock samples,lithology,sedimentary,known_lithology,0.44821018
5551,16169,blue-gray pebbly till,lithology,graywacke,known_lithology,0.448088
8913,19531,oligoclase,lithology,siliceous ooze,known_lithology,0.44805798
8347,18965,magnesium,lithology,quartzite,known_lithology,0.4480501
6718,17336,fa0 lithology,lithology,metarhyolite,known_lithology,0.44800436
7038,17656,fluorspar,lithology,colluvium,known_lithology,0.4479951
10915,21533,upper clayey parts of the formation,lithology,clay,known_lithology,0.4478718
1686,12304,Mississippian roeks,stratigraphic_name,Shuksan Greenschist,known_stratigraphic_name,0.4478454
8776,19394,muscovites,lithology,mugearite,known_lithology,0.44779134
7848,18466,interbeds,lithology,intrasparite,known_lithology,0.44771746
10696,21314,thinly layered biotite-microcline gneiss (Xbm),lithology,diamictite,known_lithology,0.44765028
851,11469,Europe,stratigraphic_name,Roseland Breccia,known_stratigraphic_name,0.44760787
2514,13132,State,stratigraphic_name,State Circle Shale,known_stratigraphic_name,0.4475931
